Code,Scheme NAV Name,mf,tp
147573,Axis Money Market Fund - Direct Plan - Quarterly IDCW,53.0,1.0
147574,Axis Money Market Fund - Regular Plan - Quarterly IDCW,53.0,1.0
147575,Axis Money Market Fund - Regular Plan - Annual IDCW,53.0,1.0
147576,Axis Money Market Fund - Direct Plan - Annual IDCW,53.0,1.0
147577,Axis Money Market Fund - Regular Plan - Daily IDCW,53.0,1.0
147578,Axis Money Market Fund - Regular Plan - Monthly IDCW,53.0,1.0
147579,Nippon India ETF Sensex Next 50,21.0,1.0
147580,SBI Fixed Maturity Plan (FMP) - Series 15 (1123 Days) - Regular Plan - Growth,22.0,2.0
147581,SBI Fixed Maturity Plan (FMP) - Series 15 (1123 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147582,SBI Fixed Maturity Plan (FMP) - Series 15 (1123 Days) - Direct Plan - Growth,22.0,2.0
147583,SBI Fixed Maturity Plan (FMP) - Series 15 (1123 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147584,Sundaram Equity Fund Regular Plan - Growth,33.0,1.0
147585,Sundaram Equity Fund Regular Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
147586,Sundaram Equity Fund Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
147587,Sundaram Equity Fund Direct Plan - Growth,33.0,1.0
147588,Sundaram Equity Fund Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
147589,Sundaram Equity Fund Direct Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
147597,YES Overnight Fund- Direct plan-Monthly  Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),71.0,1.0
147598,YES Overnight Fund- Regular plan-Weekly  Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),71.0,1.0
147599,YES Overnight Fund- Direct plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),71.0,1.0
147590,YES Overnight Fund- Regular plan-Growth Option,71.0,1.0
147591,YES Overnight Fund- Direct plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW),71.0,1.0
147592,YES Overnight Fund- Regular plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),71.0,1.0
147593,YES Overnight Fund- Direct plan-Growth Option,71.0,1.0
147595,YES Overnight Fund- Direct plan-Fortnightly  Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),71.0,1.0
147600,PGIM India Overnight Fund - Regular Plan- Growth Option,58.0,1.0
147605,PGIM India Overnight Fund - Direct Plan - Daily Dividend Option,58.0,1.0
147606,PGIM India Overnight Fund - Direct Plan - Growth Option,58.0,1.0
147607,PGIM India Overnight Fund - Regular Plan - Weekly Dividend Option,58.0,1.0
147608,PGIM India Overnight Fund - Direct Plan - Weekly Dividend Option,58.0,1.0
147609,PGIM India Overnight Fund - Regular Plan - Daily Dividend Option,58.0,1.0
147613,SBI Fixed Maturity Plan (FMP) - Series 16 (1116 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147610,SBI Fixed Maturity Plan (FMP) - Series 16 (1116 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147611,SBI Fixed Maturity Plan (FMP) - Series 16 (1116 Days) - Regular Plan - Growth,22.0,2.0
147612,SBI Fixed Maturity Plan (FMP) - Series 16 (1116 Days) - Direct Plan - Growth,22.0,2.0
147614,Tata Nifty Private Bank Exchange Traded Fund,25.0,1.0
147615,ITI Arbitrage Fund - Direct Plan - IDCW Option,70.0,1.0
147616,ITI Arbitrage Fund - Regular Plan - IDCW Option,70.0,1.0
147617,ITI Arbitrage Fund - Direct Plan - Growth Option,70.0,1.0
147618,ITI Arbitrage Fund - Regular Plan - Growth Option,70.0,1.0
147619,Motilal Oswal Nifty Bank Index - Regular Plan,55.0,1.0
147620,Motilal Oswal Nifty Bank Index Fund - Direct Plan,55.0,1.0
147621,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,55.0,1.0
147622,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,55.0,1.0
147623,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,55.0,1.0
147624,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,55.0,1.0
147625,Motilal Oswal Nifty 500 Fund - Direct Plan,55.0,1.0
147626,Motilal Oswal Nifty 500 Fund - Regular Plan,55.0,1.0
147627,SBI Fixed Maturity Plan (FMP) - Series 17 (1116 Days) - Direct Plan - Growth,22.0,2.0
147628,SBI Fixed Maturity Plan (FMP) - Series 17 (1116 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147629,SBI Fixed Maturity Plan (FMP) - Series 17 (1116 Days) - Regular Plan - Growth,22.0,2.0
147630,SBI Fixed Maturity Plan (FMP) - Series 17 (1116 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147631,SBI Capital Protection Oriented Fund - Series A (Plan 5) - Direct Plan - Growth,22.0,2.0
147632,SBI Capital Protection Oriented Fund - Series A (Plan 5) - Regular Plan - Growth,22.0,2.0
147633,Tata Banking & PSU Debt Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option ,25.0,1.0
147634,Tata Banking & PSU Debt Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option ,25.0,1.0
147635,Tata Banking & PSU Debt Fund-Regular Plan-Growth,25.0,1.0
147636,Tata Banking & PSU Debt Fund-Direct Plan-Growth,25.0,1.0
147637,Tata Banking & PSU Debt Fund  Direct Plan - Payout of Income Distribution cum capital withdrawal option ,25.0,1.0
147638,Tata Banking & PSU Debt Fund  Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option ,25.0,1.0
147639,SBI Fixed Maturity Plan (FMP) - Series 18 (1108 Days) - Regular Plan - Growth,22.0,2.0
147640,SBI Fixed Maturity Plan (FMP) - Series 18 (1108 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147641,SBI Fixed Maturity Plan (FMP) - Series 18 (1108 Days) - Direct Plan - Growth,22.0,2.0
147642,SBI Fixed Maturity Plan (FMP) - Series 18 (1108 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147643,SBI Capital Protection Oriented Fund - Series A (Plan 6) - Regular Plan - Growth,22.0,2.0
147644,SBI Capital Protection Oriented Fund - Series A (Plan 6) - Direct Plan - Growth,22.0,2.0
147645,ICICI Prudential Global Advantage Fund (FOF) - Direct Plan - IDCW,20.0,1.0
147646,ICICI Prudential Global Advantage Fund (FOF) - IDCW,20.0,1.0
147647,ICICI Prudential Global Advantage Fund (FOF) - Growth Option,20.0,1.0
147648,ICICI Prudential Global Advantage Fund (FOF) - Direct Plan - Growth Option,20.0,1.0
147649,UTI - Credit Risk Fund (Segregated - 13092019) - Regular Plan - Quarterly Dividend Option,28.0,1.0
147650,UTI - Credit Risk Fund (Segregated - 13092019) - Regular Plan - Growth Option,28.0,1.0
147651,UTI - Credit Risk Fund (Segregated - 13092019) - Direct Plan - Growth Option,28.0,1.0
147658,UTI - Credit Risk Fund (Segregated - 13092019) - Regular Plan - Half Yearly Dividend Option,28.0,1.0
147659,UTI - Credit Risk Fund (Segregated - 13092019) - Direct Plan - Annual Dividend Option,28.0,1.0
147660,UTI - Credit Risk Fund (Segregated - 13092019) - Direct Plan - Half Yearly Dividend Option,28.0,1.0
147652,UTI - Credit Risk Fund (Segregated - 13092019) - Regular Plan - Monthly Dividend Option,28.0,1.0
147653,UTI - Credit Risk Fund (Segregated - 13092019) - Direct Plan - Monthly Dividend Option,28.0,1.0
147654,UTI - Credit Risk Fund (Segregated - 13092019) - Regular Plan - Flexi Dividend Option,28.0,1.0
147655,UTI - Credit Risk Fund (Segregated - 13092019) - Direct Plan - Quarterly Dividend Option,28.0,1.0
147656,UTI - Credit Risk Fund (Segregated - 13092019) - Direct Plan - Flexi Dividend Option,28.0,1.0
147657,UTI - Credit Risk Fund (Segregated - 13092019) - Regular Plan - Annual Dividend Option,28.0,1.0
147661,ICICI Prudential Commodities Fund - Growth Option,20.0,1.0
147662,ICICI Prudential Commodities Fund - Direct Plan - Growth Option,20.0,1.0
147663,ICICI Prudential Commodities Fund - IDCW Option,20.0,1.0
147664,ICICI Prudential Commodities Fund - Direct Plan - IDCW Option,20.0,1.0
147665,Axis Nifty 100 Index Fund - Regular Plan - Growth Option,53.0,1.0
147666,Axis Nifty 100 Index Fund - Direct Plan - Growth Option,53.0,1.0
147667,Axis Nifty 100 Index Fund - Regular Plan - IDCW,53.0,1.0
147668,Axis Nifty 100 Index Fund - Direct Plan - IDCW,53.0,1.0
147669,SBI Fixed Maturity Plan (FMP) - Series 19 (1115 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147670,SBI Fixed Maturity Plan (FMP) - Series 19 (1115 Days) - Regular Plan - Growth,22.0,2.0
147671,SBI Fixed Maturity Plan (FMP) - Series 19 (1115 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147672,SBI Fixed Maturity Plan (FMP) - Series 19 (1115 Days) - Direct  Plan - Growth,22.0,2.0
147701,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,55.0,1.0
147703,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,55.0,1.0
147704,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,55.0,1.0
147706,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,55.0,1.0
147718,ITI Overnight Fund - Regular Plan - Monthly IDCW Option,70.0,1.0
147712,ITI Overnight Fund - Regular Plan - Weekly IDCW Option,70.0,1.0
147713,ITI Overnight Fund - Direct Plan - Growth Option,70.0,1.0
147714,ITI Overnight Fund - Regular Plan - Growth Option,70.0,1.0
147715,ITI Overnight Fund - Regular Plan - Annual IDCW Option,70.0,1.0
147716,ITI Overnight Fund - Regular Plan - Fortnightly IDCW Option,70.0,1.0
147717,ITI Overnight Fund - Direct Plan - Monthly IDCW Option,70.0,1.0
147707,ITI Overnight Fund - Direct Plan - Annual IDCW Option,70.0,1.0
147708,ITI Overnight Fund - Direct Plan - Daily IDCW Option,70.0,1.0
147709,ITI Overnight Fund - Regular Plan - Daily IDCW Option,70.0,1.0
147710,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,70.0,1.0
147711,ITI Overnight Fund - Direct Plan - Weekly IDCW option,70.0,1.0
147719,SBI Fixed Maturity Plan (FMP) - Series 20(1109 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147720,SBI Fixed Maturity Plan (FMP) - Series 20 (1109 Days) - Direct Plan - Growth,22.0,2.0
147721,SBI Fixed Maturity Plan (FMP) - Series 20 (1109 Days) - Regular Plan - Growth,22.0,2.0
147722,SBI Fixed Maturity Plan (FMP) - Series 20(1109 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147724,Kotak Pioneer Fund- Regular Plan- Growth Option,17.0,1.0
147725,Kotak Pioneer Fund-Direct Plan-Reinvestment of Income Distribution cum capital withdrawal option,17.0,1.0
147727,Kotak Pioneer Fund- Direct Plan- Growth Option,17.0,1.0
147728,Kotak Pioneer Fund- Regular Plan- Reinvestment of Income Distribution cum capital withdrawal option,17.0,1.0
147733,Mahindra Manulife Ultra Short Term Fund - Direct Plan - Daily IDCW,69.0,1.0
147734,Mahindra Manulife Ultra Short Term Fund - Regular Plan - Growth,69.0,1.0
147729,Mahindra Manulife Ultra Short Term Fund - Regular Plan - Daily IDCW,69.0,1.0
147730,Mahindra Manulife Ultra Short Term Fund - Regular Plan - Weekly IDCW,69.0,1.0
147731,Mahindra Manulife Ultra Short Term Fund - Direct Plan -Growth,69.0,1.0
147732,Mahindra Manulife Ultra Short Term Fund - Direct Plan - Weekly IDCW,69.0,1.0
147735,ADITYA BIRLA SUN LIFE BANKING ETF,3.0,1.0
147736,Mirae Asset Overnight Fund Direct Plan Growth,45.0,1.0
147737,Mirae Asset Overnight Fund Direct Daily IDCW,45.0,1.0
147738,Mirae Asset Overnight Fund Direct Monthly IDCW,45.0,1.0
147739,Mirae Asset Overnight Fund Regular Plan Growth,45.0,1.0
147740,Mirae Asset Overnight Fund Direct Weekly IDCW,45.0,1.0
147741,Mirae Asset Overnight Fund Regular Weekly IDCW,45.0,1.0
147742,Mirae Asset Overnight Fund Regular Monthly IDCW,45.0,1.0
147743,Mirae Asset Overnight Fund Regular Daily  IDCW ,45.0,1.0
147744,SBI Fixed Maturity Plan (FMP) - Series 21 (1109 Days) - Direct Plan - Growth,22.0,2.0
147745,SBI Fixed Maturity Plan (FMP) - Series 21 (1109 Days) - Regular Plan - Growth,22.0,2.0
147746,SBI Fixed Maturity Plan (FMP) - Series 21 (1109 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147747,SBI Fixed Maturity Plan (FMP) - Series 21 (1109 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147748,Union Large & Midcap Fund - Regular Plan - Growth Option,61.0,1.0
147749,Union Large & Midcap Fund - Regular Plan - IDCW Option,61.0,1.0
147750,Union Large & Midcap Fund - Direct Plan - Growth Option,61.0,1.0
147751,Union Large & Midcap Fund - Direct Plan - IDCW Option,61.0,1.0
147752,SBI Fixed Maturity Plan (FMP) - Series 22 (1106 Days) - Regular Plan - Growth,22.0,2.0
147753,SBI Fixed Maturity Plan (FMP) - Series 22 (1106 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147754,SBI Fixed Maturity Plan (FMP) - Series 22 (1106 Days) - Direct Plan - Growth,22.0,2.0
147755,SBI Fixed Maturity Plan (FMP) - Series 22 (1106 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147761,TATA Focused Equity Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option ,25.0,1.0
147756,TATA Focused Equity Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option ,25.0,1.0
147757,Tata Focused Equity Fund-Direct Plan-Growth,25.0,1.0
147758,TATA Focused Equity Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option ,25.0,1.0
147759,TATA Focused Equity Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option ,25.0,1.0
147760,Tata Focused Equity Fund-Regular Plan-Growth,25.0,1.0
147762,SBI Fixed Maturity Plan (FMP) - Series 23 (1106 Days) - Regular Plan - Growth,22.0,2.0
147763,SBI Fixed Maturity Plan (FMP) - Series 23 (1106 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147764,SBI Fixed Maturity Plan (FMP) - Series 23 (1106 Days) - Direct Plan - Growth,22.0,2.0
147765,SBI Fixed Maturity Plan (FMP) - Series 23 (1106 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147766,LIC MF Ultra Short Term Fund-Regular Plan-Daily IDCW,18.0,1.0
147767,LIC MF Ultra Short Term Fund-Regular Plan-Weekly IDCW,18.0,1.0
147768,LIC MF Ultra Short Term Fund-Regular Plan-Monthly IDCW,18.0,1.0
147769,LIC MF Ultra Short Term Fund-Direct Plan-Weekly IDCW,18.0,1.0
147770,LIC MF Ultra Short Term Fund-Regular Plan-Growth,18.0,1.0
147771,LIC MF Ultra Short Term Fund-Direct Plan-Daily IDCW,18.0,1.0
147772,LIC MF Ultra Short Term Fund-Direct Plan-Growth,18.0,1.0
147773,LIC MF Ultra Short Term Fund-Direct Plan-Monthly IDCW,18.0,1.0
147774,SBI Fixed Maturity Plan (FMP) - Series 24 (1107) - Regular Plan - Growth,22.0,2.0
147775,SBI Fixed Maturity Plan (FMP) - Series 24 (1107 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147776,SBI Fixed Maturity Plan (FMP) - Series 24 (1107 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147777,SBI Fixed Maturity Plan (FMP) - Series 24 (1107) - Direct Plan - Growth,22.0,2.0
147778,Principal Midcap Fund - Direct Plan- Growth,10.0,1.0
147779,Principal Midcap Fund- Regular Plan - Growth Option,10.0,1.0
147780,Principal Midcap Fund - Direct Plan - Income Distribution CUM Capital Withdrawal Option,10.0,1.0
147781,Principal Midcap Fund - Regular Plan - Income Distribution CUM Capital Withdrawal option,10.0,1.0
147782,SBI Fixed Maturity Plan (FMP) - Series 25 (1120 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147783,SBI Fixed Maturity Plan (FMP) - Series 25 (1120 Days) - Direct Plan - Growth,22.0,2.0
147784,SBI Fixed Maturity Plan (FMP) - Series 25 (1120 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147785,SBI Fixed Maturity Plan (FMP) - Series 25 (1120 Days) - Regular Plan - Growth,22.0,2.0
147788,ITI Balanced Advantage Fund - Direct Plan - IDCW Option,70.0,1.0
147789,ITI Balanced Advantage Fund - Direct Plan - Growth Option,70.0,1.0
147786,ITI Balanced Advantage Fund - Regular Plan - IDCW Option,70.0,1.0
147787,ITI Balanced Advantage Fund - Regular Plan - Growth Option,70.0,1.0
147792,SBI Fixed Maturity Plan (FMP) - Series 26 (1112 Days) - Direct Plan - Growth,22.0,2.0
147793,SBI Fixed Maturity Plan (FMP) - Series 26 (1112 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147790,SBI Fixed Maturity Plan (FMP) - Series 26 (1112 Days) - Regular Plan - Growth,22.0,2.0
147791,SBI Fixed Maturity Plan (FMP) - Series 26 (1112 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147794,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,55.0,1.0
147795,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,55.0,1.0
147796,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,55.0,1.0
147797,Motilal Oswal Nifty Next 50 Index Fund - Regular plan - Growth,55.0,1.0
147822,Axis Retirement Savings Fund - Aggressive Plan - Direct Plan - IDCW,53.0,1.0
147823,Axis Retirement Savings Fund - Aggressive Plan - Regular Growth,53.0,1.0
147824,Axis Retirement Savings Fund - Aggressive Plan - Regular Plan - IDCW,53.0,1.0
147825,Axis Retirement Savings Fund - Aggressive Plan - Direct Growth,53.0,1.0
147826,Axis Retirement Savings Fund - Dynamic Plan - Direct Growth,53.0,1.0
147827,Axis Retirement Savings Fund - Dynamic Plan - Direct Plan - IDCW,53.0,1.0
147828,Axis Retirement Savings Fund - Dynamic Plan - Regular Growth,53.0,1.0
147829,Axis Retirement Savings Fund - Dynamic Plan - Regular Plan - IDCW,53.0,1.0
147830,Axis Retirement Savings Fund - Conservative Plan - Direct Growth,53.0,1.0
147831,Axis Retirement Savings Fund - Conservative Plan - Direct Plan - IDCW,53.0,1.0
147832,Axis Retirement Savings Fund - Conservative Plan - Regular Growth,53.0,1.0
147833,Axis Retirement Savings Fund - Conservative Plan - Regular Plan - IDCW,53.0,1.0
147834,JM Overnight Fund (Regular) - Weekly IDCW,16.0,1.0
147835,JM Overnight Fund (Direct) - Weekly IDCW,16.0,1.0
147836,JM Overnight Fund - Regular - Growth,16.0,1.0
147837,JM Overnight Fund - Direct - Growth,16.0,1.0
147838,JM Overnight Fund (Direct) - Daily IDCW,16.0,1.0
147839,JM Overnight Fund (Regular) - Daily IDCW,16.0,1.0
147840,Mahindra Manulife Top 250 Nivesh Yojana - Direct Plan -Growth,69.0,1.0
147841,Mahindra Manulife Top 250 Nivesh Yojana - Direct Plan - IDCW,69.0,1.0
147842,Mahindra Manulife Top 250 Nivesh Yojana - Regular Plan - IDCW,69.0,1.0
147843,Mahindra Manulife Top 250 Nivesh Yojana - Regular Plan - Growth,69.0,1.0
147844,Aditya Birla Sun Life PSU Equity Fund-Direct Plan-Growth,3.0,1.0
147845,Aditya Birla Sun Life PSU Equity Fund-Direct - Payout of IDCW,3.0,1.0
147846,Aditya Birla Sun Life PSU Equity Fund-Regular Plan-Growth,3.0,1.0
147847,Aditya Birla Sun Life PSU Equity Fund-Regular - Payout of IDCW,3.0,1.0
147848,Bharat Bond ETF - April 2023,47.0,1.0
147849,Bharat Bond ETF - April 2030,47.0,1.0
147850,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,47.0,1.0
147851,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,47.0,1.0
147852,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,47.0,1.0
147853,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,47.0,1.0
147856,BHARAT Bond FOF - April 2030 - Regular Plan - IDCW Option,47.0,1.0
147857,Bharat Bond FOF - April 2030 - Direct Plan - Growth Option,47.0,1.0
147854,Bharat Bond FOF - April 2030 - Regular Plan - Growth Option,47.0,1.0
147855,BHARAT Bond FOF - April 2030 - Direct Plan - IDCW Option,47.0,1.0
147858,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Cumulative Option,20.0,2.0
147859,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Direct Plan Cumulative Option,20.0,2.0
147860,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Direct Plan Quarterly IDCW Option,20.0,2.0
147861,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Half Yearly IDCW Option,20.0,2.0
147862,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Direct Plan Half Yearly IDCW Option,20.0,2.0
147863,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Quarterly IDCW Option,20.0,2.0
147864,Tata Quant Fund-Direct Plan-Growth,25.0,1.0
147865,TATA Quant Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option ,25.0,1.0
147866,TATA Quant Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option ,25.0,1.0
147867,Tata Quant Fund-Regular Plan-Growth,25.0,1.0
147868,TATA Quant Equity Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option ,25.0,1.0
147869,TATA Quant Equity Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option ,25.0,1.0
147870,SBI Fixed Maturity Plan (FMP) - Series 27 (1203 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147871,SBI Fixed Maturity Plan (FMP) - Series 27 (1203 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
147872,SBI Fixed Maturity Plan (FMP) - Series 27 (1203 Days) - Regular Plan - Growth,22.0,2.0
147873,SBI Fixed Maturity Plan (FMP) - Series 27 (1203 Days) - Direct Plan - Growth,22.0,2.0
147884,Invesco India Overnight Fund - Direct Plan - Daily IDCW (Reinvestment),42.0,1.0
147885,Invesco India Overnight Fund - Direct Plan - Weekly IDCW (Reinvestment),42.0,1.0
147886,Invesco India Overnight Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),42.0,1.0
147878,Invesco India Overnight Fund - Regular Plan - Growth,42.0,1.0
147879,Invesco India Overnight Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment),42.0,1.0
147880,Invesco India Overnight Fund - Regular Plan - Daily IDCW (Reinvestment),42.0,1.0
147881,Invesco India Overnight Fund - Regular Plan - Weekly IDCW (Reinvestment),42.0,1.0
147883,Invesco India Overnight Fund - Direct Plan - Growth,42.0,1.0
147888,Axis All Seasons Debt Fund of Funds - Regular Plan - IDCW,53.0,1.0
147889,Axis All Seasons Debt Fund of Funds - Direct Plan - Growth Option,53.0,1.0
147890,Axis All Seasons Debt Fund of Funds - Regular Plan - Growth Option,53.0,1.0
147897,Axis All Seasons Debt Fund of Funds - Regular Plan - Half Yearly IDCW,53.0,1.0
147898,Axis All Seasons Debt Fund of Funds - Regular Plan - Annual IDCW,53.0,1.0
147905,Axis All Seasons Debt Fund of Fund - Regular Plan - Quarterly IDCW,53.0,1.0
147891,Axis All Seasons Debt Fund of Funds - Direct Plan - IDCW,53.0,1.0
147892,Axis All Seasons Debt Fund of Funds - Direct Plan - Monthly IDCW,53.0,1.0
147893,Axis All Seasons Debt Fund of Funds - Direct Plan - Quarterly IDCW,53.0,1.0
147894,Axis All Seasons Debt Fund of Funds - Direct Plan - Half Yearly Dividend Option,53.0,1.0
147895,Axis All Seasons Debt Fund of Funds - Direct Plan - Annual IDCW,53.0,1.0
147896,Axis All Seasons Debt Fund of Funds - Regular Plan - Monthly IDCW,53.0,1.0
147899,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Cumulative Option,20.0,2.0
147900,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Direct Plan Cumulative Option,20.0,2.0
147901,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Half Yearly IDCW Option,20.0,2.0
147902,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Direct Plan Half Yearly IDCW Option,20.0,2.0
147903,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Quarterly IDCW Option,20.0,2.0
147904,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Direct Plan Quarterly IDCW Option,20.0,2.0
147906,Mirae Asset Nifty Next 50 ETF (MANxt50ETF),45.0,1.0
147907,HSBC Ultra Short Duration Fund - Growth,37.0,1.0
147908,HSBC Ultra Short Duration Fund - Growth - Direct,37.0,1.0
147909,HSBC Ultra Short Duration Fund Daily IDCW,37.0,1.0
147910,HSBC Ultra Short Duration Fund Direct Daily IDCW,37.0,1.0
147911,HSBC Ultra Short Duration Fund Weekly IDCW,37.0,1.0
147912,HSBC Ultra Short Duration Fund Direct Weekly IDCW,37.0,1.0
147915,HSBC Ultra Short Duration Fund Dir Monthly IDCW,37.0,1.0
147916,HSBC Ultra Short Duration Fund Monthly IDCW,37.0,1.0
147917,ITI Small Cap Fund - Direct Plan - IDCW Option,70.0,1.0
147918,ITI Small Cap Fund - Regular Plan - IDCW Option,70.0,1.0
147919,ITI Small Cap Fund - Direct Plan - Growth Option,70.0,1.0
147920,ITI Small Cap Fund - Regular Plan - Growth Option,70.0,1.0
147921,ICICI Prudential Midcap 150 ETF,20.0,1.0
147922,Sundaram Arbitrage Fund Regular Plan - Growth,33.0,1.0
147923,Sundaram Arbitrage Fund Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
147924,Sundaram Arbitrage Fund Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
147925,Sundaram Arbitrage Fund Direct Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
147926,Sundaram Arbitrage Fund Regular Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
147927,Sundaram Arbitrage Fund Direct Plan - Growth,33.0,1.0
147928,Axis ESG Equity Fund - Direct Plan - Growth Option,53.0,1.0
147929,Axis ESG Equity Fund - Regular Plan - Growth Option,53.0,1.0
147930,Axis ESG Equity Fund - Regular Plan - IDCW,53.0,1.0
147931,Axis ESG Equity Fund - Direct Plan - IDCW,53.0,1.0
147953,BOI AXA  Overnight Fund Regular Plan- Daily IDCW,46.0,1.0
147948,BOI AXA Overnight Fund Direct Plan- Monthly IDCW,46.0,1.0
147950,BOI AXA Overnight Fund Direct Plan- Weekly IDCW,46.0,1.0
