0,mf,tp,AMC,Scheme Name,Scheme Type,Scheme Category,Scheme NAV Name,Scheme Minimum Amount,Launch Date, Closure Date,ISIN Div Payout/ ISIN GrowthISIN Div Reinvestment
119029,6,1,DSP Investment Managers Private Limited,DSP Natural Resources And New Energy Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Natural Resources and New Energy Fund - Direct Plan - IDCW,Rs. 1000/  and any amount thereafter,03-Mar-2008,27-Mar-2008,INF740K01QB5INF740K01QC3
108202,6,1,DSP Investment Managers Private Limited,DSP Natural Resources And New Energy Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Natural Resources And New Energy Fund - Regular - Growth,Rs. 1000/  and any amount thereafter,03-Mar-2008,27-Mar-2008,INF740K01060
108203,6,1,DSP Investment Managers Private Limited,DSP Natural Resources And New Energy Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Natural Resources And New Energy Fund - Regular Plan - IDCW,Rs. 1000/  and any amount thereafter,03-Mar-2008,27-Mar-2008,INF740K01045INF740K01052
147306,6,1,DSP Investment Managers Private Limited,DSP Quant Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Quant Fund - Direct Plan - Growth,Rs. 500/  and any amount thereafter.,20-May-2019,03-Jun-2019,INF740KA1NQ6
147304,6,1,DSP Investment Managers Private Limited,DSP Quant Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Quant Fund - Direct Plan - IDCW,Rs. 500/  and any amount thereafter.,20-May-2019,03-Jun-2019,INF740KA1NR4INF740KA1NS2
147303,6,1,DSP Investment Managers Private Limited,DSP Quant Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Quant Fund - Regular Plan - Growth,Rs. 500/  and any amount thereafter.,20-May-2019,03-Jun-2019,INF740KA1NN3
147305,6,1,DSP Investment Managers Private Limited,DSP Quant Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Quant Fund - Regular Plan - IDCW,Rs. 500/  and any amount thereafter.,20-May-2019,03-Jun-2019,INF740KA1NO1INF740KA1NP8
119242,6,1,DSP Investment Managers Private Limited,DSP Tax Saver Fund,Open Ended,Equity Scheme - ELSS,DSP Tax Saver Fund - Direct Plan - Growth,500/- and any amount thereafter,27-Nov-2006,26-Dec-2006,INF740K01OK1
119241,6,1,DSP Investment Managers Private Limited,DSP Tax Saver Fund,Open Ended,Equity Scheme - ELSS,DSP Tax Saver Fund - Direct Plan - IDCW,500/- and any amount thereafter,27-Nov-2006,26-Dec-2006,INF740K01OL9INF740K01OM7
104772,6,1,DSP Investment Managers Private Limited,DSP Tax Saver Fund,Open Ended,Equity Scheme - ELSS,DSP Tax Saver Fund - Regular Plan - Growth,500/- and any amount thereafter,27-Nov-2006,26-Dec-2006,INF740K01185
104773,6,1,DSP Investment Managers Private Limited,DSP Tax Saver Fund,Open Ended,Equity Scheme - ELSS,DSP Tax Saver Fund - Regular Plan - IDCW,500/- and any amount thereafter,27-Nov-2006,26-Dec-2006,INF740K01169INF740K01177
146062,6,1,DSP Investment Managers Private Limited,DSP Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,DSP Overnight Fund - Direct Plan - Growth,Rs. 500/- and any amount thereafter,07-Jan-2019,09-Jan-2019,INF740KA1MC8
146065,6,1,DSP Investment Managers Private Limited,DSP Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,DSP Overnight Fund - Direct Plan - IDCW - Daily,Rs. 500/- and any amount thereafter,07-Jan-2019,09-Jan-2019,INF740KA1OR2
146064,6,1,DSP Investment Managers Private Limited,DSP Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,DSP Overnight Fund - Direct Plan - IDCW - Weekly,Rs. 500/- and any amount thereafter,07-Jan-2019,09-Jan-2019,INF740KA1OS0INF740KA1OT8
146061,6,1,DSP Investment Managers Private Limited,DSP Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,DSP Overnight Fund - Regular Plan - Growth,Rs. 500/- and any amount thereafter,07-Jan-2019,09-Jan-2019,INF740KA1MB0
146066,6,1,DSP Investment Managers Private Limited,DSP Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,DSP Overnight Fund - Regular Plan - IDCW - Daily,Rs. 500/- and any amount thereafter,07-Jan-2019,09-Jan-2019,INF740KA1OU6
146063,6,1,DSP Investment Managers Private Limited,DSP Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,DSP Overnight Fund - Regular Plan - IDCW - Weekly,Rs. 500/- and any amount thereafter,07-Jan-2019,09-Jan-2019,INF740KA1OV4INF740KA1OW2
119125,6,1,DSP Investment Managers Private Limited,DSP Liquidity Fund,Open Ended,Debt Scheme - Liquid Fund,DSP Liquidity Fund - Direct Plan - Growth,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,INF740K01QL4
119124,6,1,DSP Investment Managers Private Limited,DSP Liquidity Fund,Open Ended,Debt Scheme - Liquid Fund,DSP Liquidity Fund - Direct Plan - IDCW - Daily,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,INF740KA1OB6
119123,6,1,DSP Investment Managers Private Limited,DSP Liquidity Fund,Open Ended,Debt Scheme - Liquid Fund,DSP Liquidity Fund - Direct Plan - IDCW - Weekly,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,INF740KA1OC4INF740KA1OD2
103347,6,1,DSP Investment Managers Private Limited,DSP Liquidity Fund,Open Ended,Debt Scheme - Liquid Fund,DSP Liquidity Fund - Regular Plan - Growth,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,INF740K01FK9
103349,6,1,DSP Investment Managers Private Limited,DSP Liquidity Fund,Open Ended,Debt Scheme - Liquid Fund,DSP Liquidity Fund- Regular Plan - IDCW - Daily,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,INF740KA1OE0
119205,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Direct Plan - Growth,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740K01ON5
119206,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Direct Plan - IDCW,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740K01OQ8INF740K01OR6
119203,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Direct Plan - IDCW - Daily,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740KA1NT0
119204,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Direct Plan - IDCW - Monthly,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740K01OO3INF740K01OP0
119207,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Direct Plan - IDCW - Weekly,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740KA1NU8INF740KA1NV6
104138,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Regular Plan - Growth,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740K01QQ3
104140,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Regular Plan - IDCW - Daily Reinvest,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740KA1NW4
117063,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Regular Plan - IDCW - Monthly,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740K01QS9INF740K01QR1
117995,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Regular Plan - IDCW - Payout,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740K01MK5
123288,6,1,DSP Investment Managers Private Limited,DSP Savings Fund,Open Ended,Debt Scheme - Money Market Fund,DSP Savings Fund - Direct Plan -  IDCW - Daily,Rs. 1000/- & any amount thereafter,20-Sep-1999,23-Sep-1999,INF740KA1PB3
119106,6,1,DSP Investment Managers Private Limited,DSP Savings Fund,Open Ended,Debt Scheme - Money Market Fund,DSP Savings Fund - Direct Plan - Growth,Rs. 1000/- & any amount thereafter,20-Sep-1999,23-Sep-1999,INF740K01NU2
119108,6,1,DSP Investment Managers Private Limited,DSP Savings Fund,Open Ended,Debt Scheme - Money Market Fund,DSP Savings Fund - Direct Plan - IDCW,Rs. 1000/- & any amount thereafter,20-Sep-1999,23-Sep-1999,INF740K01NV0INF740K01NX6
119107,6,1,DSP Investment Managers Private Limited,DSP Savings Fund,Open Ended,Debt Scheme - Money Market Fund,DSP Savings Fund - Direct Plan - IDCW - Monthly,Rs. 1000/- & any amount thereafter,20-Sep-1999,23-Sep-1999,INF740K01NT4INF740K01NW8
100087,6,1,DSP Investment Managers Private Limited,DSP Savings Fund,Open Ended,Debt Scheme - Money Market Fund,DSP Savings Fund - Regular Plan - Growth,Rs. 1000/- & any amount thereafter,20-Sep-1999,23-Sep-1999,INF740K01714
100088,6,1,DSP Investment Managers Private Limited,DSP Savings Fund,Open Ended,Debt Scheme - Money Market Fund,DSP Savings Fund - Regular Plan - IDCW,Rs. 1000/- & any amount thereafter,20-Sep-1999,23-Sep-1999,INF740K01706INF740K01AJ2
123287,6,1,DSP Investment Managers Private Limited,DSP Savings Fund,Open Ended,Debt Scheme - Money Market Fund,DSP Savings Fund - Regular Plan - IDCW - Daily,Rs. 1000/- & any amount thereafter,20-Sep-1999,23-Sep-1999,INF740KA1PC1
100089,6,1,DSP Investment Managers Private Limited,DSP Savings Fund,Open Ended,Debt Scheme - Money Market Fund,DSP Savings Fund - Regular Plan - IDCW - Monthly,Rs. 1000/- & any amount thereafter,20-Sep-1999,23-Sep-1999,INF740K01722INF740K01AK0
119226,6,1,DSP Investment Managers Private Limited,DSP Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,DSP Short Term Fund - Direct Plan - Growth,Rs. 1000/  and any amount thereafter,30-Aug-2002,04-Sep-2002,INF740K01NJ5
119222,6,1,DSP Investment Managers Private Limited,DSP Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,DSP Short Term Fund - Direct Plan - IDCW,Rs. 1000/  and any amount thereafter,30-Aug-2002,04-Sep-2002,INF740K01NK3INF740K01NN7
119224,6,1,DSP Investment Managers Private Limited,DSP Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,DSP Short Term Fund - Direct Plan - IDCW - Monthly,Rs. 1000/  and any amount thereafter,30-Aug-2002,04-Sep-2002,INF740K01NL1INF740K01NM9
119223,6,1,DSP Investment Managers Private Limited,DSP Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,DSP Short Term Fund - Direct Plan - IDCW - Weekly,Rs. 1000/  and any amount thereafter,30-Aug-2002,04-Sep-2002,INF740KA1PD9INF740KA1PE7
101306,6,1,DSP Investment Managers Private Limited,DSP Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,DSP Short Term Fund - IDCW - Monthly,Rs. 1000/  and any amount thereafter,30-Aug-2002,04-Sep-2002,INF740K01664INF740K01AG8
101304,6,1,DSP Investment Managers Private Limited,DSP Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,DSP Short Term Fund - Regular Plan - Growth,Rs. 1000/  and any amount thereafter,30-Aug-2002,04-Sep-2002,INF740K01656
101305,6,1,DSP Investment Managers Private Limited,DSP Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,DSP Short Term Fund - Regular Plan - IDCW,Rs. 1000/  and any amount thereafter,30-Aug-2002,04-Sep-2002,INF740K01649INF740K01AF0
101303,6,1,DSP Investment Managers Private Limited,DSP Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,DSP Short Term Fund - Regular Plan - Regular Plan - IDCW - Weekly,Rs. 1000/  and any amount thereafter,30-Aug-2002,04-Sep-2002,INF740KA1PF4
118924,6,1,DSP Investment Managers Private Limited,DSP Bond Fund,Open Ended,Debt Scheme - Medium Duration Fund,DSP Bond Fund - Direct Plan - Growth,Rs. 1000/  and any amount thereafter,07-Apr-1997,15-Apr-1997,INF740K01MZ3
118922,6,1,DSP Investment Managers Private Limited,DSP Bond Fund,Open Ended,Debt Scheme - Medium Duration Fund,DSP Bond Fund - Direct Plan - IDCW,Rs. 1000/  and any amount thereafter,07-Apr-1997,15-Apr-1997,INF740K01NB2INF740K01ND8
118921,6,1,DSP Investment Managers Private Limited,DSP Bond Fund,Open Ended,Debt Scheme - Medium Duration Fund,DSP Bond Fund - Direct Plan - IDCW - Monthly,Rs. 1000/  and any amount thereafter,07-Apr-1997,15-Apr-1997,INF740K01NA4INF740K01NC0
100078,6,1,DSP Investment Managers Private Limited,DSP Bond Fund,Open Ended,Debt Scheme - Medium Duration Fund,DSP Bond Fund - Growth,Rs. 1000/  and any amount thereafter,07-Apr-1997,15-Apr-1997,INF740K01557
100077,6,1,DSP Investment Managers Private Limited,DSP Bond Fund,Open Ended,Debt Scheme - Medium Duration Fund,DSP Bond Fund - IDCW,Rs. 1000/  and any amount thereafter,07-Apr-1997,15-Apr-1997,INF740K01565INF740K01995
100079,6,1,DSP Investment Managers Private Limited,DSP Bond Fund,Open Ended,Debt Scheme - Medium Duration Fund,DSP Bond Fund - IDCW - Monthly,Rs. 1000/  and any amount thereafter,07-Apr-1997,15-Apr-1997,INF740K01573INF740K01AA1
119239,6,1,DSP Investment Managers Private Limited,DSP Strategic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,DSP Strategic Bond Fund - Direct Plan - Growth,Rs. 1000/- & any amount thereafter,23-Apr-2007,03-May-2007,INF740K01QG4
119238,6,1,DSP Investment Managers Private Limited,DSP Strategic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,DSP Strategic Bond Fund - Direct Plan - IDCW,Rs. 1000/- & any amount thereafter,23-Apr-2007,03-May-2007,INF740K01QI0INF740K01QK6
119240,6,1,DSP Investment Managers Private Limited,DSP Strategic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,DSP Strategic Bond Fund - Direct Plan - IDCW - Daily,Rs. 1000/- & any amount thereafter,23-Apr-2007,03-May-2007,INF740KA1OX0
119236,6,1,DSP Investment Managers Private Limited,DSP Strategic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,DSP Strategic Bond Fund - Direct Plan - IDCW - Monthly,Rs. 1000/- & any amount thereafter,23-Apr-2007,03-May-2007,INF740K01QH2INF740K01QJ8
119237,6,1,DSP Investment Managers Private Limited,DSP Strategic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,DSP Strategic Bond Fund - Direct Plan - IDCW - Weekly,Rs. 1000/- & any amount thereafter,23-Apr-2007,03-May-2007,INF740KA1OY8INF740KA1OZ5
105669,6,1,DSP Investment Managers Private Limited,DSP Strategic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,DSP Strategic Bond Fund - Regular Plan - Growth,Rs. 1000/- & any amount thereafter,23-Apr-2007,03-May-2007,INF740K01GK7
105668,6,1,DSP Investment Managers Private Limited,DSP Strategic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,DSP Strategic Bond Fund - Regular Plan - IDCW,Rs. 1000/- & any amount thereafter,23-Apr-2007,03-May-2007,INF740K01GO9INF740K01GN1
111786,6,1,DSP Investment Managers Private Limited,DSP Strategic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,DSP Strategic Bond Fund - Regular Plan - IDCW - Daily,Rs. 1000/- & any amount thereafter,23-Apr-2007,03-May-2007,INF740KA1PA5
105667,6,1,DSP Investment Managers Private Limited,DSP Strategic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,DSP Strategic Bond Fund - Regular Plan - IDCW - Monthly,Rs. 1000/- & any amount thereafter,23-Apr-2007,03-May-2007,INF740K01GM3INF740K01GL5
144646,6,1,DSP Investment Managers Private Limited,DSP Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,DSP Corporate Bond Fund - Direct - Growth,Rs. 1000/  and any amount thereafter.,23-Aug-2018,05-Sep-2018,INF740KA1KE8
144647,6,1,DSP Investment Managers Private Limited,DSP Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,DSP Corporate Bond Fund - Direct - IDCW,Rs. 1000/  and any amount thereafter.,23-Aug-2018,05-Sep-2018,INF740KA1KF5INF740KA1KG3
144651,6,1,DSP Investment Managers Private Limited,DSP Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,DSP Corporate Bond Fund - Direct - IDCW - Monthly,Rs. 1000/  and any amount thereafter.,23-Aug-2018,05-Sep-2018,INF740KA1KH1INF740KA1KI9
144648,6,1,DSP Investment Managers Private Limited,DSP Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,DSP Corporate Bond Fund - Direct - IDCW - Quarterly ,Rs. 1000/  and any amount thereafter.,23-Aug-2018,05-Sep-2018,INF740KA1KJ7INF740KA1KK5
144644,6,1,DSP Investment Managers Private Limited,DSP Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,DSP Corporate Bond Fund - Regular - Growth,Rs. 1000/  and any amount thereafter.,23-Aug-2018,05-Sep-2018,INF740KA1JX0
144650,6,1,DSP Investment Managers Private Limited,DSP Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,DSP Corporate Bond Fund - Regular - IDCW,Rs. 1000/  and any amount thereafter.,23-Aug-2018,05-Sep-2018,INF740KA1JY8INF740KA1JZ5
144645,6,1,DSP Investment Managers Private Limited,DSP Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,DSP Corporate Bond Fund - Regular - IDCW - Monthly,Rs. 1000/  and any amount thereafter.,23-Aug-2018,05-Sep-2018,INF740KA1KA6INF740KA1KB4
144649,6,1,DSP Investment Managers Private Limited,DSP Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,DSP Corporate Bond Fund - Regular - IDCW - Quarterly ,Rs. 1000/  and any amount thereafter.,23-Aug-2018,05-Sep-2018,INF740KA1KC2INF740KA1KD0
119084,6,1,DSP Investment Managers Private Limited,DSP Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,DSP Credit Risk Fund - Direct Plan -  IDCW - Monthly,Rs. 1000/  and any amount thereafter,12-May-2003,12-May-2003,INF740K01OV8INF740K01OW6
119082,6,1,DSP Investment Managers Private Limited,DSP Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,DSP Credit Risk Fund - Direct Plan - Growth,Rs. 1000/  and any amount thereafter,12-May-2003,12-May-2003,INF740K01OS4
119083,6,1,DSP Investment Managers Private Limited,DSP Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,DSP Credit Risk Fund - Direct Plan - IDCW,Rs. 1000/  and any amount thereafter,12-May-2003,12-May-2003,INF740K01OT2INF740K01OU0
119087,6,1,DSP Investment Managers Private Limited,DSP Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,DSP Credit Risk Fund - Direct Plan - IDCW - Daily,Rs. 1000/  and any amount thereafter,12-May-2003,12-May-2003,INF740KA1NX2
119085,6,1,DSP Investment Managers Private Limited,DSP Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,DSP Credit Risk Fund - Direct Plan - IDCW - Quarterly ,Rs. 1000/  and any amount thereafter,12-May-2003,12-May-2003,INF740K01OX4INF740K01OY2
119086,6,1,DSP Investment Managers Private Limited,DSP Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,DSP Credit Risk Fund - Direct Plan - IDCW - Weekly,Rs. 1000/  and any amount thereafter,12-May-2003,12-May-2003,INF740KA1NY0INF740KA1NZ7
101839,6,1,DSP Investment Managers Private Limited,DSP Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,DSP Credit Risk Fund - Regular Plan - IDCW,Rs. 1000/  and any amount thereafter,12-May-2003,12-May-2003,INF740K01581INF740K01AB9
101840,6,1,DSP Investment Managers Private Limited,DSP Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,DSP Credit Risk Fund - Regular Plan - IDCW - Daily,Rs. 1000/  and any amount thereafter,12-May-2003,12-May-2003,INF740KA1OA8
117061,6,1,DSP Investment Managers Private Limited,DSP Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,DSP Credit Risk Fund - Regular Plan - IDCW - Monthly,Rs. 1000/  and any amount thereafter,12-May-2003,12-May-2003,INF740K01JW6INF740K01JV8
117062,6,1,DSP Investment Managers Private Limited,DSP Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,DSP Credit Risk Fund - Regular Plan - IDCW - Quarterly ,Rs. 1000/  and any amount thereafter,12-May-2003,12-May-2003,INF740K01JY2INF740K01JX4
101837,6,1,DSP Investment Managers Private Limited,DSP Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,DSP Credit Risk Fund - Regular Plan -Growth,Rs. 1000/  and any amount thereafter,12-May-2003,12-May-2003,INF740K01599
119099,6,1,DSP Investment Managers Private Limited,DSP Government Securities Fund,Open Ended,Debt Scheme - Gilt Fund,DSP Government Securities Fund - Direct Plan - Growth,Rs. 1000/  and any amount thereafter,20-Sep-1999,23-Sep-1999,INF740K01NF3
119101,6,1,DSP Investment Managers Private Limited,DSP Government Securities Fund,Open Ended,Debt Scheme - Gilt Fund,DSP Government Securities Fund - Direct Plan - IDCW,Rs. 1000/  and any amount thereafter,20-Sep-1999,23-Sep-1999,INF740K01NG1INF740K01NI7
119100,6,1,DSP Investment Managers Private Limited,DSP Government Securities Fund,Open Ended,Debt Scheme - Gilt Fund,DSP Government Securities Fund - Direct Plan - IDCW - Monthly,Rs. 1000/  and any amount thereafter,20-Sep-1999,23-Sep-1999,INF740K01NE6INF740K01NH9
100084,6,1,DSP Investment Managers Private Limited,DSP Government Securities Fund,Open Ended,Debt Scheme - Gilt Fund,DSP Government Securities Fund - Regular Plan - Growth,Rs. 1000/  and any amount thereafter,20-Sep-1999,23-Sep-1999,INF740K01615
